id,year,make,model,trim,source,range,our_bolt,rk_bolt,bolt,our_bore,rk_bore,bore,our_stud,rk_stud,stud,rk_ref
"ef446d70-0989-462f-bbcf-123d57d7aeba","2001","audi","a6","45 TFSI","generation_inherit","tight","5x112","5x112","agree","66.5","57.1","disagree","M14x1.5","M14x1.5","agree","AUDI A6 1995 > ; AUDI A6 1.8T (LARGER CALIPERS) 1995 > ; AUDI A6 2.7T, 4.2 (LARGER CALIPERS) 1995 > ; AUDI A6 2.7T, 4.2 (LARGER CALIPERS) 1995-08 ; AUDI A6, 6.8, 3.0, 3.2 1995-08"
"9127d731-f9b6-4366-bad3-3c49376d1401","2001","audi","a6","45 TFSI","generation_inherit","tight","5x112","5x112","agree","66.5","57.1","disagree","M14x1.5","M14x1.5","agree","AUDI A6 1995 > ; AUDI A6 1.8T (LARGER CALIPERS) 1995 > ; AUDI A6 2.7T, 4.2 (LARGER CALIPERS) 1995 > ; AUDI A6 2.7T, 4.2 (LARGER CALIPERS) 1995-08 ; AUDI A6, 6.8, 3.0, 3.2 1995-08"
"3deba7a1-274b-42cf-8d55-cb249719e0ed","2002","audi","a6","2.7T","generation_inherit","tight","5x112","5x112","agree","66.5","57.1","disagree","M14x1.5","M14x1.5","agree","AUDI A6 1995 > ; AUDI A6 1.8T (LARGER CALIPERS) 1995 > ; AUDI A6 2.7T, 4.2 (LARGER CALIPERS) 1995 > ; AUDI A6 2.7T, 4.2 (LARGER CALIPERS) 1995-08 ; AUDI A6, 6.8, 3.0, 3.2 1995-08"
"5c53e70c-d322-47b4-9e56-c2b7056f04c6","2002","audi","a6","45 TFSI","generation_inherit","tight","5x112","5x112","agree","66.5","57.1","disagree","M14x1.5","M14x1.5","agree","AUDI A6 1995 > ; AUDI A6 1.8T (LARGER CALIPERS) 1995 > ; AUDI A6 2.7T, 4.2 (LARGER CALIPERS) 1995 > ; AUDI A6 2.7T, 4.2 (LARGER CALIPERS) 1995-08 ; AUDI A6, 6.8, 3.0, 3.2 1995-08"
"eec6c7db-cbfd-4dff-8e29-6a7034d87512","2002","audi","a6","45 TFSI","generation_inherit","tight","5x112","5x112","agree","66.5","57.1","disagree","M14x1.5","M14x1.5","agree","AUDI A6 1995 > ; AUDI A6 1.8T (LARGER CALIPERS) 1995 > ; AUDI A6 2.7T, 4.2 (LARGER CALIPERS) 1995 > ; AUDI A6 2.7T, 4.2 (LARGER CALIPERS) 1995-08 ; AUDI A6, 6.8, 3.0, 3.2 1995-08"
"1af31cc4-20f5-4aad-b7fd-4875c7d9413a","2003","audi","a6","2.7T","generation_inherit","tight","5x112","5x112","agree","66.5","57.1","disagree","M14x1.5","M14x1.5","agree","AUDI A6 1995 > ; AUDI A6 1.8T (LARGER CALIPERS) 1995 > ; AUDI A6 2.7T, 4.2 (LARGER CALIPERS) 1995 > ; AUDI A6 2.7T, 4.2 (LARGER CALIPERS) 1995-08 ; AUDI A6, 6.8, 3.0, 3.2 1995-08"
"d50f4161-82e6-46af-868d-bf91297dd72f","2003","audi","a6","45 TFSI","generation_inherit","tight","5x112","5x112","agree","66.5","57.1","disagree","M14x1.5","M14x1.5","agree","AUDI A6 1995 > ; AUDI A6 1.8T (LARGER CALIPERS) 1995 > ; AUDI A6 2.7T, 4.2 (LARGER CALIPERS) 1995 > ; AUDI A6 2.7T, 4.2 (LARGER CALIPERS) 1995-08 ; AUDI A6, 6.8, 3.0, 3.2 1995-08"
"47113a44-ee48-428e-9b6c-9f15af1b76d4","2003","audi","a6","45 TFSI","generation_inherit","tight","5x112","5x112","agree","66.5","57.1","disagree","M14x1.5","M14x1.5","agree","AUDI A6 1995 > ; AUDI A6 1.8T (LARGER CALIPERS) 1995 > ; AUDI A6 2.7T, 4.2 (LARGER CALIPERS) 1995 > ; AUDI A6 2.7T, 4.2 (LARGER CALIPERS) 1995-08 ; AUDI A6, 6.8, 3.0, 3.2 1995-08"
"3dd3b609-4e03-4429-84f4-ca91ad136362","2004","audi","a6","2.7T","generation_inherit","tight","5x112","5x112","agree","66.5","57.1","disagree","M14x1.5","M14x1.5","agree","AUDI A6 2.7T, 4.2 (LARGER CALIPERS) 1995-08 ; AUDI A6, 6.8, 3.0, 3.2 1995-08"
"3eda353e-416d-4a5b-82c1-46fcfc8b8233","2004","audi","a6","45 TFSI","generation_inherit","tight","5x112","5x112","agree","66.5","57.1","disagree","M14x1.5","M14x1.5","agree","AUDI A6 2.7T, 4.2 (LARGER CALIPERS) 1995-08 ; AUDI A6, 6.8, 3.0, 3.2 1995-08"
"be46b1f9-49b4-4a25-8724-5af0510b9f66","2004","audi","a6","45 TFSI","generation_inherit","tight","5x112","5x112","agree","66.5","57.1","disagree","M14x1.5","M14x1.5","agree","AUDI A6 2.7T, 4.2 (LARGER CALIPERS) 1995-08 ; AUDI A6, 6.8, 3.0, 3.2 1995-08"
"553b4efb-4087-48af-bff6-db7c86ac8be1","2005","audi","a6","45 TFSI","generation_inherit","tight","5x112","5x112","agree","66.5","57.1","disagree","M14x1.5","M14x1.5","agree","AUDI A6 2.7T, 4.2 (LARGER CALIPERS) 1995-08 ; AUDI A6, 6.8, 3.0, 3.2 1995-08"
"79515010-6eac-47fe-b2b0-83c075f29fab","2005","audi","a6","45 TFSI","generation_inherit","tight","5x112","5x112","agree","66.5","57.1","disagree","M14x1.5","M14x1.5","agree","AUDI A6 2.7T, 4.2 (LARGER CALIPERS) 1995-08 ; AUDI A6, 6.8, 3.0, 3.2 1995-08"
"5b9cd8e2-7f9d-4082-aad6-dc04c1215ad5","2006","audi","a6","45 TFSI","generation_inherit","tight","5x112","5x112","agree","66.5","57.1","disagree","M14x1.5","M14x1.5","agree","AUDI A6 2.7T, 4.2 (LARGER CALIPERS) 1995-08 ; AUDI A6, 6.8, 3.0, 3.2 1995-08"
"a1cb0df8-7b40-46f9-9d66-3ce96ec13fdd","2008","audi","a6","45 TFSI","generation_inherit","tight","5x112","5x112","agree","66.5","57.1","disagree","M14x1.5","M14x1.5","agree","AUDI A6 2.7T, 4.2 (LARGER CALIPERS) 1995-08 ; AUDI A6, 6.8, 3.0, 3.2 1995-08"
"c3ece2b3-e820-4d71-a039-b3a53fe7b32b","2008","audi","a6","45 TFSI","generation_inherit","tight","5x112","5x112","agree","66.5","57.1","disagree","M14x1.5","M14x1.5","agree","AUDI A6 2.7T, 4.2 (LARGER CALIPERS) 1995-08 ; AUDI A6, 6.8, 3.0, 3.2 1995-08"
"e14ca1c7-0473-437d-a18f-9e4f449bca51","1997","audi","a8","D2","90s-research-batch","tight","5x112","5x112","agree","66.6","57.1","disagree","","M14x1.5","ours-missing","AUDI A8 & A8L 1997 > ; AUDI A8, A8 4.2, A8 6.0 & A8L 1997-08"
"36c65887-b611-42de-8e62-b6138108a335","1998","audi","a8","D2","90s-research-batch","tight","5x112","5x112","agree","66.6","57.1","disagree","","M14x1.5","ours-missing","AUDI A8 & A8L 1997 > ; AUDI A8, A8 4.2, A8 6.0 & A8L 1997-08"
"9bcac78d-86f1-4230-9f3d-4b12a1c52f8d","1999","audi","a8","D2","90s-research-batch","tight","5x112","5x112","agree","66.6","57.1","disagree","","M14x1.5","ours-missing","AUDI A8 & A8L 1997 > ; AUDI A8, A8 4.2, A8 6.0 & A8L 1997-08"
"f66d2582-88b7-4611-9736-4b193f09ab19","2001","audi","a8","Base","trim-research","tight","5x112","5x112","agree","66.5","57.1","disagree","M14x1.5","M14x1.5","agree","AUDI A8 & A8L 1997 > ; AUDI A8, A8 4.2, A8 6.0 & A8L 1997-08"
"b619dee9-8b89-401b-8fce-98e05ee4a12b","2002","audi","a8","Base","trim-research","tight","5x112","5x112","agree","66.5","57.1","disagree","M14x1.5","M14x1.5","agree","AUDI A8 & A8L 1997 > ; AUDI A8, A8 4.2, A8 6.0 & A8L 1997-08"
"870f88a3-20dc-4d19-b704-099b76fd91d1","2003","audi","a8","Base","catalog-gap-fill [web_research]","tight","5x112","5x112","agree","66.6","57.1","disagree","M14x1.5","M14x1.5","agree","AUDI A8 & A8L 1997 > ; AUDI A8, A8 4.2, A8 6.0 & A8L 1997-08"
"86dca7e4-fef6-427c-ad7c-74f17a588b0b","2004","audi","a8","Base","trim-research","tight","5x112","5x112","agree","66.5","57.1","disagree","M14x1.5","M14x1.5","agree","AUDI A8 & A8L 1997 > ; AUDI A8, A8 4.2, A8 6.0 & A8L 1997-08"
"fe35ba7e-1c45-4801-8192-6c3796036649","2005","audi","a8","Base","trim-research","tight","5x112","5x112","agree","66.5","57.1","disagree","M14x1.5","M14x1.5","agree","AUDI A8 & A8L 1997 > ; AUDI A8, A8 4.2, A8 6.0 & A8L 1997-08"
"1d6c30c5-4947-42c9-bd58-6c1eb48f175a","2008","audi","a8","Base","trim-research","tight","5x112","5x112","agree","66.5","57.1","disagree","M14x1.5","M14x1.5","agree","AUDI A8, A8 4.2, A8 6.0 & A8L 1997-08"
"5360f52c-7169-4eb4-86bf-5cf4566bffd3","2007","audi","q7","Premium","cache-import [expanded]","tight","5x130","5x130","agree","71.6","71.3","disagree","M14x1.5","M14x1.5","agree","AUDI Q7 2007-08"
"f96344dc-ffda-49f4-af10-1d5a7463d2fa","2007","audi","q7","Premium Plus","cache-import [expanded]","tight","5x130","5x130","agree","71.6","71.3","disagree","M14x1.5","M14x1.5","agree","AUDI Q7 2007-08"
"8b7ddbe8-f26e-4c21-9cf0-c5edcb80de27","2007","audi","q7","Premium, Premium Plus, Prestige, SQ7","cache-import","tight","5x130","5x130","agree","71.6","71.3","disagree","M14x1.5","M14x1.5","agree","AUDI Q7 2007-08"
"ba23d57d-23c2-4540-8e43-c96c0bc42d06","2007","audi","q7","Prestige","cache-import [expanded]","tight","5x130","5x130","agree","71.6","71.3","disagree","M14x1.5","M14x1.5","agree","AUDI Q7 2007-08"
"d6d87b43-7a7b-47ea-a39f-5f19ca6d2cd0","2007","audi","q7","SQ7","cache-import [expanded]","tight","5x130","5x130","agree","71.6","71.3","disagree","M14x1.5","M14x1.5","agree","AUDI Q7 2007-08"
"222d43d1-f4b0-4df7-b3a2-372ab3885e41","2008","audi","q7","Premium","cache-import [expanded]","tight","5x130","5x130","agree","71.6","71.3","disagree","M14x1.5","M14x1.5","agree","AUDI Q7 2007-08"
"342cd64c-0dba-4128-837f-d84b703c1197","2008","audi","q7","Premium Plus","cache-import [expanded]","tight","5x130","5x130","agree","71.6","71.3","disagree","M14x1.5","M14x1.5","agree","AUDI Q7 2007-08"
"e868ecb3-045b-425e-8f6d-4089e2bed252","2008","audi","q7","Premium, Premium Plus, Prestige, SQ7","cache-import","tight","5x130","5x130","agree","71.6","71.3","disagree","M14x1.5","M14x1.5","agree","AUDI Q7 2007-08"
"e60813fb-3c2e-402e-a316-031f61b3d79d","2008","audi","q7","Prestige","cache-import [expanded]","tight","5x130","5x130","agree","71.6","71.3","disagree","M14x1.5","M14x1.5","agree","AUDI Q7 2007-08"
"110ddcf8-580c-4a95-b102-d635acfca3c7","2008","audi","q7","SQ7","cache-import [expanded]","tight","5x130","5x130","agree","71.6","71.3","disagree","M14x1.5","M14x1.5","agree","AUDI Q7 2007-08"
"adb41686-9465-43b1-8b86-dcb4925ce67b","2004","audi","s4","S4","generation_inherit","tight","5x112","5x112","agree","66.5","57.1","disagree","M14x1.5","M14x1.5","agree","AUDI S4 (LARGER CALIPERS) 1993-08 ; AUDI S4 (LARGER CALIPERS) 2000 >"
"8a7b94a1-0ac5-40c5-b816-d617557d4032","2005","audi","s4","S4","generation_inherit","tight","5x112","5x112","agree","66.5","57.1","disagree","M14x1.5","M14x1.5","agree","AUDI S4 (LARGER CALIPERS) 1993-08 ; AUDI S4 (LARGER CALIPERS) 2000 >"
"37285c45-fea6-4138-96de-4c38cd3a1273","2006","audi","s4","S4","generation_inherit","tight","5x112","5x112","agree","66.5","57.1","disagree","M14x1.5","M14x1.5","agree","AUDI S4 (LARGER CALIPERS) 1993-08 ; AUDI S4 (LARGER CALIPERS) 2000 >"
"90301727-dc69-4ef0-9092-a51fc7ffa897","2007","audi","s4","S4","generation_inherit","tight","5x112","5x112","agree","66.5","57.1","disagree","M14x1.5","M14x1.5","agree","AUDI S4 (LARGER CALIPERS) 1993-08 ; AUDI S4 (LARGER CALIPERS) 2000 >"
"adcb78bb-ab18-4c75-8b20-f23888c75e75","2008","audi","s4","S4","generation_inherit","tight","5x112","5x112","agree","66.5","57.1","disagree","M14x1.5","M14x1.5","agree","AUDI S4 (LARGER CALIPERS) 1993-08 ; AUDI S4 (LARGER CALIPERS) 2000 >"
"74ff1af9-147d-426d-9be2-1f25269b55ed","2007","audi","s6","Base","trim-research","tight","5x112","5x112","agree","66.5","57.1","disagree","M14x1.5","M14x1.5","agree","AUDI S6 (LARGER CALIPERS) 2001 > ; AUDI S6 (LARGER CALIPERS) 2001-08"
"e32ebfc8-1814-493e-9960-1fba098d8e6e","2008","audi","s6","Base","trim-research","tight","5x112","5x112","agree","66.5","57.1","disagree","M14x1.5","M14x1.5","agree","AUDI S6 (LARGER CALIPERS) 2001 > ; AUDI S6 (LARGER CALIPERS) 2001-08"
"34e2b12c-289b-4524-a811-504614b9ce1e","2009","audi","s6","Base","google-ai-overview","tight","5x112","5x112","agree","66.5","57.1","disagree","M14x1.5","M14x1.5","agree","AUDI S6 (LARGER CALIPERS) 2001 >"
"ba4db3db-0e04-424c-8a49-6a3b7f5bf1d4","2001","audi","s8","Base","trim-research","tight","5x112","5x112","agree","66.5","57.1","disagree","M14x1.5","M14x1.5","agree","AUDI S8 (LARGER CALIPERS) 2001 > ; AUDI S8 (LARGER CALIPERS) 2001-07"
"b5665629-b662-4162-a2e4-c85eb594e116","2002","audi","s8","Base","trim-research","tight","5x112","5x112","agree","66.5","57.1","disagree","M14x1.5","M14x1.5","agree","AUDI S8 (LARGER CALIPERS) 2001 > ; AUDI S8 (LARGER CALIPERS) 2001-07"
"539487a7-f207-496d-a339-5fcd580f2b81","2007","audi","s8","Base","trim-research","tight","5x112","5x112","agree","66.5","57.1","disagree","M14x1.5","M14x1.5","agree","AUDI S8 (LARGER CALIPERS) 2001 > ; AUDI S8 (LARGER CALIPERS) 2001-07"
"b983fc60-534a-436b-8de2-f7733264c958","2009","audi","s8","Base","trim-research","tight","5x112","5x112","agree","66.5","57.1","disagree","M14x1.5","M14x1.5","agree","AUDI S8 (LARGER CALIPERS) 2001 >"
"788b888f-a0cc-4363-9e8f-b17263800ac8","2005","audi","tt","Base","catalog-gap-fill","tight","5x112","5x100","disagree","57.1","57.1","agree","M14x1.5","M14x1.5","agree","AUDI TT 1999 > ; AUDI TT 1999-06 ; AUDI TT TURBO (LARGER CALIPERS) 1999 >"
"9ae8b1e2-9cb8-40d7-be85-5a1f831d9477","2006","audi","tt","Base","catalog-gap-fill","tight","5x112","5x100","disagree","57.1","57.1","agree","M14x1.5","M14x1.5","agree","AUDI TT 1999 > ; AUDI TT 1999-06 ; AUDI TT TURBO (LARGER CALIPERS) 1999 >"
"64b43de9-2511-45c0-85f2-addec46c6dff","1990","bmw","3-series","Base","cache-import","tight","5x120","4x100","disagree","72.6","57.1","disagree","M12x1.5","M12x1.5","agree","BMW 318/ 325 1984-91"
"f20f1b78-be2a-474c-bbf6-c88d6958af50","1991","bmw","3-series","Base","cache-import","tight","5x120","4x100","disagree","72.6","57.1","disagree","M12x1.5","M12x1.5","agree","BMW 318/ 325 1984-91"
"e5c12957-f82e-4408-9d17-b84984b6551f","2004","dodge","durango","Base","generation_template","tight","5x127","5x139.7","disagree","71.5","77.8","disagree","M14x1.5","9/16","disagree","DODGE DURANGO 2004 > ; DODGE DURANGO 2WD 4WD 2004-08"
"4a93b170-64da-4bbc-9d26-eb0f8c160eba","2005","dodge","durango","Base","generation_template","tight","5x127","5x139.7","disagree","71.5","77.8","disagree","M14x1.5","9/16","disagree","DODGE DURANGO 2004 > ; DODGE DURANGO 2WD 4WD 2004-08"
"83455501-08e4-4173-b5b4-62787f98fc1f","2006","dodge","durango","Base","generation_template","tight","5x127","5x139.7","disagree","71.5","77.8","disagree","M14x1.5","9/16","disagree","DODGE DURANGO 2004 > ; DODGE DURANGO 2WD 4WD 2004-08"
"1bd8a368-9d3d-4e96-b524-fe403333890e","2007","dodge","durango","Base","generation_template","tight","5x127","5x139.7","disagree","71.5","77.8","disagree","M14x1.5","9/16","disagree","DODGE DURANGO 2004 > ; DODGE DURANGO 2WD 4WD 2004-08"
"07841c4c-b7e5-4468-aa22-75eec0004e8b","2008","dodge","durango","Base","generation_template","tight","5x127","5x139.7","disagree","71.5","77.8","disagree","M14x1.5","9/16","disagree","DODGE DURANGO 2004 > ; DODGE DURANGO 2WD 4WD 2004-08"
"aa7c50e4-655b-43d3-a551-706b41dc10a5","2009","dodge","durango","Base","generation_template","tight","5x127","5x139.7","disagree","71.5","77.8","disagree","M14x1.5","9/16","disagree","DODGE DURANGO 2004 >"
"2423f8f6-790d-4ad4-a9f1-e524a06394cb","1997","bmw","5-series","Base","cache-import","tight","5x120","5x120","agree","72.6","74.1","disagree","M12x1.5","M12x1.5","agree","BMW 5 SERIES 1997 > ; BMW 5 SERIES 1997-08"
"646e24c6-e451-41a0-9c70-403d1774f0f3","1997","bmw","5-series","M5","generation_inherit","tight","5x120","5x120","agree","72.6","74.1","disagree","M14x1.25","M12x1.5","disagree","BMW 5 SERIES 1997 > ; BMW 5 SERIES 1997-08"
"e037be36-dcd4-46e2-8108-fe530d3fb1a6","1997","bmw","5-series","M5","generation_inherit","tight","5x120","5x120","agree","72.6","74.1","disagree","M14x1.25","M12x1.5","disagree","BMW 5 SERIES 1997 > ; BMW 5 SERIES 1997-08"
"5dfdbced-6d6d-4ac3-83d6-8011c93af7ba","1998","bmw","5-series","Base","cache-import","tight","5x120","5x120","agree","72.6","74.1","disagree","M12x1.5","M12x1.5","agree","BMW 5 SERIES 1997 > ; BMW 5 SERIES 1997-08"
"5d4bf521-04a0-44a6-9421-40ec06629c8a","1998","bmw","5-series","M5","generation_inherit","tight","5x120","5x120","agree","72.6","74.1","disagree","M14x1.25","M12x1.5","disagree","BMW 5 SERIES 1997 > ; BMW 5 SERIES 1997-08"
"c4b92019-7a81-4f8a-a78d-dbc3ce58deb3","1998","bmw","5-series","M5","generation_inherit","tight","5x120","5x120","agree","72.6","74.1","disagree","M14x1.25","M12x1.5","disagree","BMW 5 SERIES 1997 > ; BMW 5 SERIES 1997-08"
"4ef5a00e-231e-4a54-82cd-a721d58446db","1999","bmw","5-series","Base","cache-import","tight","5x120","5x120","agree","72.6","74.1","disagree","M12x1.5","M12x1.5","agree","BMW 5 SERIES 1997 > ; BMW 5 SERIES 1997-08"
"0e21c86f-4eb0-4e75-8b88-47767578ef8b","1999","bmw","5-series","M5","generation_inherit","tight","5x120","5x120","agree","72.6","74.1","disagree","M14x1.25","M12x1.5","disagree","BMW 5 SERIES 1997 > ; BMW 5 SERIES 1997-08"
"cedad2e8-f5b2-4e33-8390-39c4d3004520","1999","bmw","5-series","M5","generation_inherit","tight","5x120","5x120","agree","72.6","74.1","disagree","M14x1.25","M12x1.5","disagree","BMW 5 SERIES 1997 > ; BMW 5 SERIES 1997-08"
"c358d694-7f60-4ac0-83ea-816fb29baf39","2000","bmw","5-series","Base","cache-import","tight","5x120","5x120","agree","72.6","74.1","disagree","M12x1.5","M12x1.5","agree","BMW 5 SERIES 1997 > ; BMW 5 SERIES 1997-08"
"ac695832-ed32-44ba-9942-0133ed00f83c","2000","bmw","5-series","M5","generation_inherit","tight","5x120","5x120","agree","72.6","74.1","disagree","M14x1.25","M12x1.5","disagree","BMW 5 SERIES 1997 > ; BMW 5 SERIES 1997-08"
"52bf883c-6380-4328-a1fc-80d28b112c9e","2000","bmw","5-series","M5","generation_inherit","tight","5x120","5x120","agree","72.6","74.1","disagree","M14x1.25","M12x1.5","disagree","BMW 5 SERIES 1997 > ; BMW 5 SERIES 1997-08"
"d3483f84-921a-4262-b8f7-996c0173281e","2001","bmw","5-series","Base","cache-import","tight","5x120","5x120","agree","72.6","74.1","disagree","M12x1.5","M12x1.5","agree","BMW 5 SERIES 1997 > ; BMW 5 SERIES 1997-08"
"5b5e4957-b18b-4d02-8159-ddc00ea81949","2011","dodge","durango","Base","generation_template","tight","5x127","5x139.7","disagree","71.6","77.8","disagree","M14x1.5","9/16","disagree","DODGE DURANGO 2004 >"
"5e50b8b0-ccd9-431a-9703-9416a9bedd4d","2001","bmw","5-series","M5","generation_inherit","tight","5x120","5x120","agree","72.6","74.1","disagree","M14x1.25","M12x1.5","disagree","BMW 5 SERIES 1997 > ; BMW 5 SERIES 1997-08"
"622e4235-24b3-4863-9104-50ad742b6b4e","2001","bmw","5-series","M5","generation_inherit","tight","5x120","5x120","agree","72.6","74.1","disagree","M14x1.25","M12x1.5","disagree","BMW 5 SERIES 1997 > ; BMW 5 SERIES 1997-08"
"a0c8bd4e-b36e-4a47-8bf8-34c9f231c0d4","2002","bmw","5-series","Base","cache-import","tight","5x120","5x120","agree","72.6","74.1","disagree","M12x1.5","M12x1.5","agree","BMW 5 SERIES 1997 > ; BMW 5 SERIES 1997-08"
"bda77ee8-7c24-4c11-b9a2-4c139ee00864","2012","dodge","durango","Base","generation_template","tight","5x127","5x139.7","disagree","71.6","77.8","disagree","M14x1.5","9/16","disagree","DODGE DURANGO 2004 >"
"c52bf40f-4d5f-4259-94b2-71a913d0844e","2002","bmw","5-series","M5","generation_inherit","tight","5x120","5x120","agree","72.6","74.1","disagree","M14x1.25","M12x1.5","disagree","BMW 5 SERIES 1997 > ; BMW 5 SERIES 1997-08"
"aed197db-a866-4d2c-baf4-6052b31d0639","2002","bmw","5-series","M5","generation_inherit","tight","5x120","5x120","agree","72.6","74.1","disagree","M14x1.25","M12x1.5","disagree","BMW 5 SERIES 1997 > ; BMW 5 SERIES 1997-08"
"4df0e420-d751-4761-b507-b09458a44e80","2003","bmw","5-series","Base","cache-import","tight","5x120","5x120","agree","72.6","74.1","disagree","M12x1.5","M12x1.5","agree","BMW 5 SERIES 1997 > ; BMW 5 SERIES 1997-08"
"56278fc4-9cb3-4ea1-b97d-467fa4c904a0","2003","bmw","5-series","M5","generation_inherit","tight","5x120","5x120","agree","72.6","74.1","disagree","M14x1.25","M12x1.5","disagree","BMW 5 SERIES 1997 > ; BMW 5 SERIES 1997-08"
"d4af3013-d8a2-41b9-b258-dba118c195f3","2003","bmw","5-series","M5","generation_inherit","tight","5x120","5x120","agree","72.6","74.1","disagree","M14x1.25","M12x1.5","disagree","BMW 5 SERIES 1997 > ; BMW 5 SERIES 1997-08"
"5429b463-1932-4a87-ae7f-1fe3743ef076","2004","bmw","5-series","Base","cache-import","tight","5x120","5x120","agree","72.6","74.1","disagree","M12x1.5","M12x1.5","agree","BMW 5 SERIES 1997 > ; BMW 5 SERIES 1997-08"
"d370cf1b-6584-445c-aee0-d639a15d3b56","2004","bmw","5-series","M5","generation_inherit","tight","5x120","5x120","agree","72.6","74.1","disagree","M14x1.25","M12x1.5","disagree","BMW 5 SERIES 1997 > ; BMW 5 SERIES 1997-08"
"2c74374f-7324-4fed-bec0-ee280e9cb056","2004","bmw","5-series","M5","generation_inherit","tight","5x120","5x120","agree","72.6","74.1","disagree","M14x1.25","M12x1.5","disagree","BMW 5 SERIES 1997 > ; BMW 5 SERIES 1997-08"
"755d9be1-58a9-4f8d-9579-bbfe62c3c81e","2004","bmw","5-series","M5","generation_inherit","tight","5x120","5x120","agree","72.6","74.1","disagree","M14x1.25","M12x1.5","disagree","BMW 5 SERIES 1997 > ; BMW 5 SERIES 1997-08"
"803607ba-9e35-40d1-b1ac-7c6e98f9714f","2004","bmw","5-series","M5","generation_inherit","tight","5x120","5x120","agree","72.6","74.1","disagree","M14x1.25","M12x1.5","disagree","BMW 5 SERIES 1997 > ; BMW 5 SERIES 1997-08"
"e68ffcc1-7747-4e9d-9558-4810a8ead1aa","2005","bmw","5-series","Base","cache-import","tight","5x120","5x120","agree","72.6","74.1","disagree","M12x1.5","M12x1.5","agree","BMW 5 SERIES 1997 > ; BMW 5 SERIES 1997-08"
"01faca85-8cea-485f-8931-dec11892ccea","2005","bmw","5-series","M5","generation_inherit","tight","5x120","5x120","agree","72.6","74.1","disagree","M14x1.25","M12x1.5","disagree","BMW 5 SERIES 1997 > ; BMW 5 SERIES 1997-08"
"15eb1c14-72c5-4fde-8c16-44d1db886038","2005","bmw","5-series","M5","generation_inherit","tight","5x120","5x120","agree","72.6","74.1","disagree","M14x1.25","M12x1.5","disagree","BMW 5 SERIES 1997 > ; BMW 5 SERIES 1997-08"
"5e45e810-739d-412b-9140-c9840284aa36","2005","bmw","5-series","M5","generation_inherit","tight","5x120","5x120","agree","72.6","74.1","disagree","M14x1.25","M12x1.5","disagree","BMW 5 SERIES 1997 > ; BMW 5 SERIES 1997-08"
"8f2714b8-27ab-449d-b7fc-7a8c050b5621","2006","bmw","5-series","Base","cache-import","tight","5x120","5x120","agree","72.6","74.1","disagree","M12x1.5","M12x1.5","agree","BMW 5 SERIES 1997-08"
"b1d78e63-0f2f-4126-9e11-5385c1cb7d99","2006","bmw","5-series","M5","generation_inherit","tight","5x120","5x120","agree","72.6","74.1","disagree","M14x1.25","M12x1.5","disagree","BMW 5 SERIES 1997-08"
"3e41333b-cd1a-47a4-8a9d-25a4fab48c19","2006","bmw","5-series","M5","generation_inherit","tight","5x120","5x120","agree","72.6","74.1","disagree","M14x1.25","M12x1.5","disagree","BMW 5 SERIES 1997-08"
"8b6d7272-7de2-4c9a-9964-d0b30642fee4","2006","bmw","5-series","M5","generation_inherit","tight","5x120","5x120","agree","72.6","74.1","disagree","M14x1.25","M12x1.5","disagree","BMW 5 SERIES 1997-08"
"9553e04f-1084-4151-bfc8-5acf38a9722b","2006","bmw","5-series","M5","generation_inherit","tight","5x120","5x120","agree","72.6","74.1","disagree","M14x1.25","M12x1.5","disagree","BMW 5 SERIES 1997-08"
"79a5380d-443d-4629-9bf3-4493c145e816","2007","bmw","5-series","Base","cache-import","tight","5x120","5x120","agree","72.6","74.1","disagree","M12x1.5","M12x1.5","agree","BMW 5 SERIES 1997-08"
"1d8837e4-1dc0-41c8-8a3a-5c6c7e264c2e","2007","bmw","5-series","M5","generation_inherit","tight","5x120","5x120","agree","72.6","74.1","disagree","M14x1.25","M12x1.5","disagree","BMW 5 SERIES 1997-08"
"0ab0005e-5328-45b5-ad80-8ef71b89bdd0","2007","bmw","5-series","M5","generation_inherit","tight","5x120","5x120","agree","72.6","74.1","disagree","M14x1.25","M12x1.5","disagree","BMW 5 SERIES 1997-08"
"1303c17d-c0ea-4eb1-8026-b7d897cd19a2","2007","bmw","5-series","M5","generation_inherit","tight","5x120","5x120","agree","72.6","74.1","disagree","M14x1.25","M12x1.5","disagree","BMW 5 SERIES 1997-08"
"604d8259-7f2c-4344-abf2-be3ce9dbe5d2","2007","bmw","5-series","M5","generation_inherit","tight","5x120","5x120","agree","72.6","74.1","disagree","M14x1.25","M12x1.5","disagree","BMW 5 SERIES 1997-08"
"9c1e7fe8-18d5-437c-8304-2630461c3968","2008","bmw","5-series","Base","cache-import","tight","5x120","5x120","agree","72.6","74.1","disagree","M12x1.5","M12x1.5","agree","BMW 5 SERIES 1997-08"
"66f577a0-e4c7-4b25-86f6-a49db20a1d90","2008","bmw","5-series","M5","generation_inherit","tight","5x120","5x120","agree","72.6","74.1","disagree","M14x1.25","M12x1.5","disagree","BMW 5 SERIES 1997-08"
"72d506c4-d637-47bf-a937-8715f20dff9a","2008","bmw","5-series","M5","generation_inherit","tight","5x120","5x120","agree","72.6","74.1","disagree","M14x1.25","M12x1.5","disagree","BMW 5 SERIES 1997-08"
